Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2767","Molluscs, Other","2013","2013","tonnes","38000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1961","1961","tonnes","8086551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1962","1962","tonnes","9422592","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1963","1963","tonnes","10268666","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1964","1964","tonnes","12001432","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1965","1965","tonnes","12309426","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1966","1966","tonnes","12606292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1967","1967","tonnes","13862197","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1968","1968","tonnes","17628826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1969","1969","tonnes","17050176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1970","1970","tonnes","15762532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1971","1971","tonnes","15535541","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1972","1972","tonnes","16211098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1973","1973","tonnes","11208391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1974","1974","tonnes","11317113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1975","1975","tonnes","13898049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1976","1976","tonnes","16237711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1977","1977","tonnes","16071590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1978","1978","tonnes","15789163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1979","1979","tonnes","17859324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1980","1980","tonnes","16476862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1981","1981","tonnes","16416560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1982","1982","tonnes","19201049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1983","1983","tonnes","18931669","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1984","1984","tonnes","20723998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1985","1985","tonnes","22279506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1986","1986","tonnes","23425506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1987","1987","tonnes","24653007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1988","1988","tonnes","26044096","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1989","1989","tonnes","25729713","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1990","1990","tonnes","23022646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1991","1991","tonnes","23274245","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1992","1992","tonnes","22173263","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1993","1993","tonnes","21698203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1994","1994","tonnes","26190060","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1995","1995","tonnes","24137923","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1996","1996","tonnes","23464181","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1997","1997","tonnes","25989446","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1998","1998","tonnes","17249632","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","1999","1999","tonnes","20692163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2000","2000","tonnes","24712513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2001","2001","tonnes","22597719","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2002","2002","tonnes","21322860","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2003","2003","tonnes","18850869","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2004","2004","tonnes","20653111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2005","2005","tonnes","23075037","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2006","2006","tonnes","19325574","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2007","2007","tonnes","17695416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2008","2008","tonnes","19447618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2009","2009","tonnes","19907679","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2010","2010","tonnes","18391176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2011","2011","tonnes","19884463","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2012","2012","tonnes","19863544","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2763","Pelagic Fish","2013","2013","tonnes","18816631","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1961","1961","tonnes","9107331","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1962","1962","tonnes","10494131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1963","1963","tonnes","11259027","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1964","1964","tonnes","13494629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1965","1965","tonnes","13890510","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1966","1966","tonnes","14383323","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1967","1967","tonnes","15984153","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1968","1968","tonnes","20058316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1969","1969","tonnes","19698837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1970","1970","tonnes","19015071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1971","1971","tonnes","19045121","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1972","1972","tonnes","19710135","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1973","1973","tonnes","15420645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1974","1974","tonnes","15464114","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1975","1975","tonnes","17694554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1976","1976","tonnes","18416354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1977","1977","tonnes","18239432","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1978","1978","tonnes","18066732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1979","1979","tonnes","19995946","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1980","1980","tonnes","18893718","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1981","1981","tonnes","18665947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1982","1982","tonnes","21840646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1983","1983","tonnes","21344732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1984","1984","tonnes","23405496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1985","1985","tonnes","25345660","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1986","1986","tonnes","26846117","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1987","1987","tonnes","28091641","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1988","1988","tonnes","29676249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1989","1989","tonnes","29630587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1990","1990","tonnes","26840559","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1991","1991","tonnes","27253414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1992","1992","tonnes","26272539","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1993","1993","tonnes","25691686","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1994","1994","tonnes","30359148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1995","1995","tonnes","28549017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1996","1996","tonnes","27740485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1997","1997","tonnes","29477983","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1998","1998","tonnes","20902708","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","1999","1999","tonnes","24391520","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2000","2000","tonnes","28109823","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2001","2001","tonnes","26130653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2002","2002","tonnes","24061777","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2003","2003","tonnes","22077531","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2004","2004","tonnes","24117634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2005","2005","tonnes","26987799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2006","2006","tonnes","23151396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2007","2007","tonnes","21099001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2008","2008","tonnes","22552043","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2009","2009","tonnes","22910808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2010","2010","tonnes","21753494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2011","2011","tonnes","23383501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2012","2012","tonnes","23245661","A","Aggregate, may include official, semi-official, estimated or calculated data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","5000","World","5520","Feed","2960","Fish, Seafood","2013","2013","tonnes","22220448","A","Aggregate, may include official, semi-official, estimated or calculated data"
